RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,2026-08-31
395006,92,"Provo, UT",msa,UT,1246.313893755254,1261.4317215085346,1282.4787132119234,1288.1117558798828,1293.3731632173442,1298.8218755920764,1294.7007342969682,1267.1923121775367,1258.1156181877686,1281.5569070522567,1323.2704910553978,1327.038658903896,1314.699678840139,1307.4269080789543,1315.245109282318,1321.8328408755733,1332.2115979666748,1335.9714623351479,1352.7829835007894,1367.6856121898322,1371.4909173516198,1382.8525190795235,1377.6040169837183,1385.6582607482703,1378.96349061594,1379.2559535254923,1399.0036983020507,1406.0460423951317,1433.6106857186514,1438.2612382753289,1449.7843779854602,1451.1771217245073,1462.0088982198329,1456.1972743295669,1445.3969506515311,1440.4858856616884,1452.9949442653017,1461.4384934050292,1470.0547057429485,1489.004613185907,1501.0271004055423,1510.381541694395,1518.0007652318104,1527.0170222167844,1515.514596974317,1498.0768926956146,1503.7067835957089,1522.2025821077548,1547.3783612434554,1551.8700112873512,1560.3205501111174,1561.5182205605054,1554.1937963830194,1558.669770509876,1558.1102611477022,1578.701218067625,1575.9805539580598,1574.4518651819092,1571.2473697950381,1574.4631604248257,1585.9721020858847,1598.18503640563,1611.1678518841932,1606.0856424828396,1598.9384836692625,1604.4418365713002,1625.1383471386857,1648.4506393015001,1657.4229945912118,1680.9623645280526,1677.4188502874545,1695.2401750728495,1704.1785218487646,1726.6309082207993,1752.9852729725792,1772.9613192067225,1813.7361889478527,1834.5786748227536,1864.209643234718,1903.021429317927,1928.4084458759553,1941.24685471421,1931.6572998763065,1951.060828283906,1951.9283291801912,1963.963931580337,1978.982675004884,2002.8519332813898,2031.0143076159075,2055.5841357557583,2081.8149674035444,2093.122034849311,2077.42477546848,2051.6752479662246,2040.6276551910164,2050.0812909946267,2057.639949294597,2076.1200557215566,2084.2775569308105,2098.149352528734,2116.074257609932,2130.5154051009854,2150.041683868868,2132.972600705404,2117.20369257134,2109.5307582828073,2106.85375996254,2108.0583479785896,2118.1147147875604,2133.5693853444564,2147.8483269556777,2162.8202855986274,2175.3784484811663,2185.9764914637904,2191.8656524620474,2198.3435734712743,2190.9933854962287,2183.5201017864197,2183.3738073958402,2171.514328985782,2154.7626749156047,2147.5440427574026,2169.190826957663,2195.743753951136,2218.0369161888857,2226.8278566507206,2236.5378069505177,2235.730049136646,2233.0381435436784,2231.0016415339674,2226.2826712509795,2220.194922693976,2202.0218842177414,2215.4643796837668,2237.3054561480103,2276.5898383620024,2283.1608493544645,2295.308577283902,2291.079867030054,2305.5832659341936
395160,93,"Toledo, OH",msa,OH,743.4718563222948,754.0257165652138,754.5917774697598,759.2164845416031,762.0590359174247,771.3037687258155,772.2597083946622,775.5038675967052,775.5061932563677,774.5880194911186,772.8681795744586,766.3946192756074,764.4973338052826,760.2085099057123,769.6834373601898,780.5767907637978,785.9029932704899,786.6779438238809,787.4319433422569,791.9609606355115,797.1029658707541,800.1626680916131,804.729183285688,804.6801613348223,804.1802506455674,803.2143614481186,806.0318163577291,811.3441140915561,817.2738482946446,820.206145074819,821.5377510082365,818.5669023006925,816.1941075909871,815.2794048944185,821.5268708133888,826.1546429979347,828.4970137136611,825.9154042437549,831.6621047839368,833.984814472766,842.1471963690325,840.9057321188059,841.1917340678345,841.6894521129848,841.2894481432389,845.3620636963323,842.4295482239721,845.5680731174765,849.5748218342732,857.8202143088652,860.5294375835466,863.2849471243757,865.9825272228541,869.8373692007816,870.5467002093919,869.2043666580137,865.6708675452272,866.6883397394208,867.7382414990852,876.8724137679683,879.0151386472218,886.8366712580487,887.495443711517,894.6795356427227,899.9566510148614,906.9785891940502,911.1075608629928,908.6591983606561,915.0711352133166,917.9708342564941,924.5885776263574,920.5697377120047,924.6823170558484,926.1415411746692,938.0582189714324,950.441954190993,970.7614297673109,982.5060369204166,996.0178063364528,1002.9513983315832,1005.2373661396426,1008.3384861443452,1018.2450079227812,1033.2605506360424,1043.1493492276552,1049.2426645794455,1064.3224757520325,1076.339146540947,1092.3160540005617,1109.1510407727812,1116.9462684805576,1122.5765432415785,1108.488234286939,1106.2844940289092,1102.49025713663,1104.8120502648756,1106.7285726994396,1115.8910474726822,1134.1977202275887,1143.4366215648774,1146.3564165735631,1145.7578228079074,1160.1910664701948,1168.406498537345,1172.2824837829228,1167.4072072399395,1173.939323885831,1182.3946211392001,1195.4248999919605,1193.6753663329405,1201.0366377317425,1213.6006060506702,1230.1745802149403,1244.2354479509243,1242.0695167358767,1245.5132436366616,1239.29340486856,1249.6387224182067,1250.823932996354,1255.9510698494403,1257.393872192165,1255.8799448504449,1260.93968881489,1262.1626046319727,1270.2040631689506,1273.4945741695294,1277.3478674366395,1283.147849029867,1282.9424771789088,1286.830979217924,1287.6941140740482,1301.6332113721912,1309.4538574324035,1315.3907012661155,1302.5495433270148,1297.6100594738282,1304.8857587368266,1328.3139524525623,1342.6907155090535,1349.2494824016565
395224,94,"Wichita, KS",msa,KS,882.2352448318662,883.9109968820096,884.9010591738363,885.9153441600571,889.9669193217152,896.1211157353937,900.8293336789739,902.119321050386,900.4517230911167,894.4163838740691,896.4830778885909,896.7252872118329,897.5601290643785,898.8154947445269,899.8957310178803,902.0954708988634,896.95782640372,901.4740632250088,903.9139505421157,908.2640118956282,905.2269666341529,907.7152553873603,907.028936842415,906.1168053231045,904.9962679045666,909.2298247078594,915.8078126810208,922.7285249933091,926.2901810221675,926.8278969728769,923.6306918049781,923.2866802767188,923.0123054475011,923.77231595169,919.8347601004782,918.2576155811394,922.1515782641196,925.110827233594,931.8787451777368,932.8746526683392,937.7804072669526,939.8801991359625,942.5100513469927,944.1886662386621,942.2921723119142,937.793842233024,935.1056122630914,933.2401266904037,937.9104341786048,943.540477143766,952.0006364704449,957.782668331704,961.9234952484942,965.9500605855727,968.0664366065989,972.8501562566438,974.8173607252479,975.4176023880269,973.3193346286664,971.7898110038967,973.6796693744955,977.1952630317694,982.8021495362049,985.9981727337889,992.986527991148,1001.32895929049,1009.6977101608728,1012.6623543955351,1018.3340447433417,1022.2142805244557,1028.1838521882767,1027.7777346517503,1030.0433201269173,1032.8250026680698,1039.5102586481744,1048.8552024464848,1060.072143964866,1075.3009184982996,1085.969634465132,1097.1610272483827,1100.454153290965,1108.6127140065555,1111.5540434452896,1116.7764093283163,1120.1176550805235,1127.9933586958603,1137.3445142520109,1149.09762108184,1157.0764320988358,1163.5776486138336,1175.482052620497,1183.8085989105382,1193.4234932200939,1195.5154770677143,1201.79606293495,1204.0940640775111,1208.0738103665435,1214.0957731008186,1222.003715280893,1230.3185378617504,1242.4338933750807,1249.0202035637271,1256.6557589033184,1255.8612567183877,1260.3550386253344,1260.6841987002808,1260.9978324838119,1269.9100909490905,1273.9060329632198,1281.5029594186424,1284.7917340551578,1295.0596133772115,1302.7629072496402,1308.3270352196707,1311.1482253848262,1316.656829326179,1318.3583835991678,1317.2835683658498,1314.5040408823068,1312.2245881893552,1316.9893968794297,1322.5397811656894,1334.1870504019375,1340.1300015987877,1346.599012540734,1348.195147182762,1357.5500377572857,1365.1433941048722,1372.6312838653002,1373.7452093102067,1371.3469477512676,1367.9947330042482,1369.7994915839204,1383.4754337738011,1393.8199186262984,1401.589163038967,1404.8093299288748,1408.0667000003587,1416.855749271887,1417.3593780946721
394549,95,"Durham, NC",msa,NC,1198.3719150221764,1215.599665268307,1217.5614877788246,1225.6560593325935,1239.215697078236,1241.7346950689757,1242.483260260237,1242.3029303562619,1240.1667501606921,1238.1673831166197,1242.1881454520244,1256.3226103707577,1256.8984003952312,1265.007128661871,1262.859775922623,1277.2859783868662,1280.5539220158496,1287.3942444630977,1292.5507191459103,1293.0893033350414,1288.6551309752258,1289.6738213672645,1296.8764682003778,1302.2885620454229,1306.623867967257,1311.1857145977194,1325.739525620363,1338.2992972287377,1345.141694307817,1350.9662741950374,1352.1669371977782,1356.2104466298815,1354.2926476596315,1353.1661898591615,1341.7141417926275,1359.4341640329178,1363.5193323829953,1380.118980759146,1380.5753900844625,1395.3435324824995,1408.8501156419297,1415.2883004483958,1412.8713060657722,1407.6250270082355,1406.0245341153525,1415.2562894846612,1429.6361479063687,1428.2024313598565,1427.6326533165313,1421.7018577193505,1438.2678068401794,1454.952285910749,1474.9696536676627,1485.8839725867606,1480.8838445324436,1472.3389188550736,1472.734152940795,1470.8096547887103,1480.4209457735105,1476.9108813306564,1493.1518008872133,1494.6260824448848,1506.3234369554407,1509.5538022208161,1524.9814288689902,1531.4654272029125,1543.1793639798573,1549.134022224143,1559.5645460235623,1569.7762792526714,1569.5315765361265,1571.7944477564631,1581.7519143107252,1598.2205760431832,1618.013609378029,1630.334073826742,1649.0888462058992,1668.3959356863595,1681.0235464792077,1695.8815352205331,1717.6089427833938,1732.1093425707368,1738.355825222633,1740.8285437082623,1758.9967959420292,1785.7309871514915,1807.4589933881798,1827.2957732931245,1845.6226305711984,1857.6239172891937,1873.9725023603576,1882.9168888524691,1886.6071626562787,1883.9261580743728,1896.0513251088382,1898.638184286663,1896.1832327824288,1901.6122217981635,1918.0095266790804,1947.4321100722882,1955.313886211931,1963.926028317327,1964.5223097704784,1964.405487436822,1960.6617552143787,1967.6925543140933,1973.9295383826577,1994.3660495415238,1994.2792790016304,2011.8592217588173,2020.838061076817,2029.9268148044218,2024.9458787286196,2027.4150760174955,2030.2628665918576,2034.9648514721682,2031.6234238870215,2026.5875974492985,2027.5524651795536,2020.5891316614798,2031.2025404611265,2040.7058954829242,2064.306453323445,2074.9032627093447,2081.9431925007925,2078.9320714741325,2076.952117324705,2068.0343306804566,2068.4550133088733,2069.822525300399,2081.6996553941276,2078.3391995200154,2081.0727098521447,2077.254541098003,2097.174214905957,2118.3375805524042,2125.7874284216286,2129.314790493455,2126.3633893020597,2137.1939169228913
394352,96,"Augusta, GA",msa,GA,895.2770963992385,896.1472887012345,899.0857964632271,904.0914839476055,916.2781572845445,922.1360244292547,925.3634634482065,925.4558491963625,924.9777436049128,922.8042072262872,920.9080643212001,920.9400254994658,922.5110146025854,929.1693146814542,929.999429898609,932.6603368572361,934.0727879803093,942.4899705201707,948.8738393640327,951.0428777807283,950.6812981400032,947.1323314613218,941.6232907476585,939.8764559136819,945.5192201894959,953.9316228552145,961.2378957944285,963.9642124315726,971.3001428095426,974.2503079033409,976.966954575972,975.9266128544473,977.9866254054256,981.6225550221673,987.3301884951112,989.00216399236,992.936095518011,989.2817901588865,995.8885105883106,998.6594721696403,1011.551559726123,1011.1968680025498,1012.7332325797342,1007.6451227820878,1011.2805536678339,1011.38410037298,1011.5990414516989,1012.7497754816084,1019.0499749253767,1030.8915408556265,1038.0062469923114,1045.4084377410431,1053.7933473147439,1059.5662517071037,1059.3258881491463,1057.9997738211596,1060.8490597731238,1063.687898838429,1065.1728870084864,1066.6722084517944,1074.6143348501846,1075.7805249534322,1084.6099470738275,1088.0664505451207,1098.5686967462084,1107.4814496217236,1122.8464242655602,1136.878301562656,1149.3256759325745,1156.114756903993,1156.614765642771,1160.8318628228526,1161.8341862249717,1176.6307873453943,1190.6671730132362,1215.9765477710014,1230.0736360853314,1247.6061647689555,1261.5570709211258,1283.8653309533997,1298.209451023211,1311.2707098635362,1316.7009673246623,1316.6472985882383,1318.9055565522528,1335.38610438463,1355.6491085228313,1367.8435820794039,1371.115904886666,1380.2704342050888,1393.4564393083251,1402.9135516585288,1403.0156545177538,1400.089936626059,1407.7949923217127,1418.8781821555426,1432.4830079417127,1434.7610847847284,1436.8767315902028,1450.20316709448,1469.034042845886,1485.8252851041657,1494.1579028505507,1494.5346846364682,1500.5981257826181,1495.8237129730733,1494.1571005213389,1492.502361881661,1487.8113103417463,1493.538968707094,1497.019207692773,1520.0730652401332,1532.5188694117764,1546.415730489382,1547.5001460959568,1548.4351455788094,1550.4673903952526,1564.240743600289,1575.2415167975548,1578.5108008030406,1577.7477562424872,1586.9443043515903,1597.1639682189905,1614.702038707266,1623.9646460349222,1629.5889066056166,1626.7583500734252,1632.9837998174962,1640.6725734712,1638.3278490726625,1628.139983766199,1619.9210664862417,1622.3164644263552,1624.4795043187075,1631.6201241767826,1642.9209072517594,1649.6266598888133,1657.2486721237935,1656.8463901607638,1667.0392128971077
394957,97,"Palm Bay, FL",msa,FL,1087.6050574879935,1102.3246436330528,1111.2380279798929,1120.6436667753787,1126.9206494431019,1138.1052680153414,1151.4407762152805,1165.7164316608767,1174.5497538137467,1177.1791940229248,1174.773627102333,1180.15982569744,1184.7802184460634,1192.0157281148395,1194.9701922254958,1203.4770591055317,1211.7908618997842,1227.3758070831814,1237.276222466293,1251.062230444726,1256.3778367092625,1258.3313039080974,1262.9251798820123,1267.830411823656,1275.1453536833676,1280.7858753571973,1290.501574766017,1302.5266772916177,1313.8731461320785,1323.1215977782822,1332.613213038925,1337.4245664855687,1345.7937506509072,1356.0367985828532,1358.8915039938674,1363.2446714767573,1367.2104596701486,1375.430336878783,1381.2667605883953,1388.594438739876,1399.4215493032489,1408.1254287802765,1415.8453132983882,1426.033020576731,1430.0662314907265,1437.268546853449,1435.7508605667947,1440.9908900519247,1438.857820194142,1443.8430061423792,1453.7518429506208,1466.3122232731478,1476.5837267372322,1475.9247907018485,1480.4585049805798,1483.323549278169,1492.4017286729134,1494.4026593447022,1493.8383851175092,1496.942145861885,1496.5236466050198,1504.9810994959987,1505.8866971731331,1511.7889017079565,1513.8017451616156,1529.932156978026,1544.8196457580802,1566.3148322737554,1575.8913007875624,1597.3303108608025,1603.297507259927,1608.0916799293152,1609.5479813948937,1629.0236350344385,1643.7905548522274,1665.6359215722946,1697.4767850833405,1733.3217902401032,1777.0427841708083,1802.802758375276,1836.0279032362857,1863.3140374306654,1889.365046741914,1907.8450755311662,1913.4090913892114,1924.3497316966696,1956.808530087453,1987.6833640347743,2018.875034988566,2049.4141472145175,2080.952163625914,2100.2207708831925,2093.1939469230338,2093.827052800882,2092.4603341057336,2091.6584182991005,2088.3741340661827,2094.220288128411,2113.0074629284995,2118.7794162975133,2130.890742591788,2130.1644547493547,2135.47812943351,2136.5734045633526,2130.502033844292,2128.3783511981646,2123.648953915141,2131.2609203274847,2139.7699516172897,2141.4130830338113,2147.112752252798,2147.100479219018,2148.125254489269,2151.477060335321,2155.797037541223,2167.7252079830846,2172.005635361436,2176.8098006331943,2168.0306033630372,2162.992689454979,2159.370361837959,2176.751760029223,2194.062127085115,2201.8667266239827,2203.1707093180944,2200.8830259172632,2203.079597290167,2198.0687191463057,2198.1115213639277,2201.556715735209,2202.313484236973,2202.1065027088252,2210.749008691089,2214.932168476892,2224.6433838147095,2234.615055958187,2246.2611330020914,2250.01587586275,2251.151888201558,2255.0771378855493
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,1067.7130589105204,1075.3694972562052,1084.4214253154655,1091.5843587636093,1083.4993339621344,1079.5952077800912,1077.1221010220465,1086.6405250372306,1088.6924545728002,1087.904955718492,1088.5026062422648,1094.4744859642349,1100.5753686177325,1102.549615233374,1100.589692918916,1093.6772482611811,1093.7426587824616,1095.2579207208114,1103.845724116456,1107.359614852677,1119.2436426883455,1127.0974823095205,1131.4421098572695,1128.2787358268483,1127.9287379397003,1129.648256789419,1128.9526848064988,1120.43220543364,1117.73524186405,1117.7559650539865,1126.1583297662557,1134.0756065664516,1137.1091686900766,1143.3810987194004,1142.247644486594,1146.8058653265991,1144.718228152578,1147.9720601032507,1153.3147015323332,1159.931228974511,1160.0451836500201,1166.1729786977726,1168.6885755570636,1171.5575328439024,1174.486260808148,1175.3623599374466,1189.333792540709,1182.6731479874989,1189.507474852305,1187.01775471992,1192.1245330955708,1205.5761771934283,1210.1801894769565,1220.066344920314,1214.048296695486,1215.9919251516233,1218.596052675769,1225.6892510598109,1234.5794649760655,1242.3460495746435,1255.471485184457,1271.2033960705835,1284.4108761189395,1286.9512157414597,1282.6231603431984,1283.6028469525484,1292.761863645037,1294.0481095987918,1292.8232965076832,1299.8945957004253,1318.6101207892796,1341.83932793138,1350.7887653779344,1361.7952869987655,1375.5172238645937,1376.9976915557108,1379.0578876896107,1374.617061071747,1375.9301274944733,1370.4550796261635,1368.5497533778287,1375.897026849557,1385.6616909287675,1401.9968800803892,1418.653045527855,1433.4004607957647,1444.3197125394186,1447.0344008362733,1452.045457102402,1452.0299701392853,1459.676539960357,1467.0091371304889,1472.2731105564085,1472.71064904334,1478.9735157443747,1489.8853138481757,1507.8310517072114,1515.8227410386814,1524.690112815415,1529.0310968881208,1525.0625403142562,1525.8617569090675,1530.6573398071448,1550.6489361759498,1557.3667352864143,1565.0043314835261,1568.6178661939175,1578.1693053481401,1584.4750303919725,1589.141061445943,1600.9702121047023,1607.0272552792808,1607.3316824210935,1602.6252504113936,1611.2092470229552,1617.2538195502175,1623.300246791113,1617.4966219051016,1621.6853847058562,1645.120890381272,1653.1907333234708,1673.8944927851032,1671.4221219320061,1671.0654891586264
394666,99,"Harrisburg, PA",msa,PA,1113.0964530845113,1127.354919359431,1137.1063494561663,1133.7396920357141,1122.5356152996835,1112.1242991925596,1113.4934047969957,1120.3491564934689,1129.0385656781027,1127.0215232200806,1125.4184320986096,1124.2626271890233,1130.8955131951138,1136.3537677545055,1135.6798967368654,1140.8115774582072,1140.607407154125,1150.6902705880063,1150.7245355015862,1151.585084567117,1151.795028309274,1149.3986418417871,1151.5230237404057,1145.958053896115,1145.4018297413584,1148.3879063827294,1165.7154540417137,1177.677954854755,1182.3914304499742,1185.3917934446458,1186.5367745084195,1193.180969554569,1187.5326243872273,1190.4844267048347,1190.9406004052914,1188.566708787276,1189.149200493241,1185.6317621410346,1197.6665750469158,1209.2969763240571,1220.004557611912,1225.5045311600118,1224.111046907696,1230.0660919822426,1231.9839303290094,1241.1480207022385,1245.163591708047,1242.0994806600852,1238.813835236011,1232.588816257269,1245.7360573448025,1248.6706251362675,1264.5328819600054,1266.643457933971,1276.5171537611373,1274.3496767813756,1279.6678968220713,1271.6891503124477,1265.5841592724803,1257.0773030055043,1274.1488924661141,1290.6093297425914,1307.9169340762871,1318.5486175943718,1317.7097397992202,1334.4530357579913,1334.8987538052256,1355.2636667410025,1351.1160728343182,1358.2150522879988,1362.3200587459337,1370.1404851070001,1381.0401350642076,1381.2656170059843,1393.695607003976,1409.5652426642682,1432.6019536631225,1458.4387926964941,1474.5395888652836,1499.5249596474282,1513.3442389128302,1521.376328422142,1528.6614289120919,1540.3620004611817,1558.5299931074162,1563.9737474200203,1579.518562196328,1602.1546104996023,1622.3549203833898,1620.6985110572198,1620.1676801990575,1629.118818422257,1642.1984949754853,1643.4565281764958,1639.9494276436171,1650.8893016264697,1656.3349226894375,1662.7656533296433,1665.8238059100934,1681.0920390241154,1698.0195565358513,1710.0428250931632,1728.5809544647752,1736.199370802179,1744.59493416268,1744.6739704043507,1749.1103169495495,1748.576586707385,1739.8518351453536,1743.7163171030245,1753.3285765464573,1773.2064809945957,1781.7389436673418,1787.6654513440874,1789.980333653848,1795.8376707116142,1796.9471955852391,1797.1960518084738,1800.8985244960923,1810.1510479233082,1815.2506424227472,1824.555755423868,1825.383862987903,1835.599848885143,1833.7497936095954,1843.2963656695858,1849.2503971977683,1861.7852550491205,1858.5788384992627,1855.149622510812,1853.2210132513203,1866.0565101415377,1869.744067787214,1875.844472400053,1876.9718464954976,1882.2645676637496,1891.2505226935318,1898.6975088602367,1907.283475405515,1909.8053919035312
395113,100,"Spokane, WA",msa,WA,1000.7912013929316,1012.2177783167256,1022.4847486591802,1033.1809625848837,1038.1664178532571,1043.2140050740584,1042.9341151656954,1048.1407260072215,1044.8722238842502,1047.2529096293129,1048.8699108278036,1053.815510709778,1051.805711088278,1062.4702136806138,1064.0331430961348,1082.0855727995488,1086.893067084484,1107.3431058037938,1116.41006322373,1119.8495771215976,1114.2553315061732,1117.6208818480454,1114.3735229070915,1125.6928495570385,1132.8993405288331,1162.4399957550074,1168.2177080070862,1173.085613141938,1178.8830418125674,1200.5545368628443,1214.221580068591,1213.289448052691,1210.4702375747102,1217.2843988721622,1219.9024023501752,1213.6642720759403,1213.6683066501616,1221.1648030071572,1240.5299946071575,1253.7691320719337,1277.6067035936758,1302.7595207296017,1316.8242680357864,1313.8891471118234,1300.204454663309,1289.6785060051875,1295.1457801264035,1294.8945094019314,1308.056022576154,1320.9655208629813,1342.9098726443133,1359.9334596180456,1370.4224124464104,1387.7991966026611,1403.1877018917116,1400.00032695767,1404.8295067057213,1396.1876513683037,1396.5275705795812,1380.0316322396404,1385.8251277295647,1412.661144236526,1447.625530974175,1459.54545974535,1465.6314311434967,1467.8059950126085,1495.1938865560473,1513.9451178204902,1532.1413632923798,1538.099298899961,1521.2973525457896,1531.8436534440086,1547.9806217098624,1598.4358172616883,1631.2847322868881,1677.5723454740942,1727.4263930455334,1772.4082396648653,1810.9805211654705,1832.4740464780075,1852.6164000409497,1855.9982968496909,1841.4529546982205,1831.951747336095,1828.7436258796786,1853.921128963149,1879.2627283919949,1914.6622136458348,1941.8925034883096,1956.3234895715484,1966.3289749970622,1967.474689391091,1971.3646060949857,1960.5794435366065,1939.5637631066752,1917.8435549725775,1915.380699952516,1926.8264512536034,1946.894471663648,1963.6476774961504,1990.7678596357412,2004.422954107033,2004.8598274160834,1991.5565012464936,1989.6279648769732,1984.713149011329,1984.7272072404849,1972.650539138963,1973.2375924464213,1983.1869335013168,2004.4448579517566,2024.1804629100982,2037.546423101499,2057.061752426115,2066.1434985495557,2069.394699613582,2053.3243765306743,2040.7625598465822,2018.9583664761383,2006.0456056455646,2008.478626500344,2032.1822629582305,2065.947233877025,2090.21220455293,2112.2573382545784,2124.2237186241014,2127.3910071220425,2122.196569997024,2108.646869077055,2104.8632377259964,2107.0321623940818,2109.5038271279877,2104.301056085332,2096.0006015603203,2104.989503074778,2115.063182774143,2136.8291062842163,2159.22528653366,2183.18497626077,2209.0169033130496
395075,101,"Scranton, PA",msa,PA,,,,,,,,,,,,,,,,830.0856252879137,825.0796633249155,833.0611066447805,831.624064015161,864.7449650933814,858.1293716043642,854.5195030949928,843.3372598075148,851.9988698337606,846.8944156770845,848.8706386187314,852.5800959921769,861.6892313704348,867.3994734653894,870.1749485397557,872.8863066161641,870.0290021433194,880.9469178371222,896.9688874686368,904.4046097187617,904.750094100945,869.0785656501555,880.6409502761219,886.1776470237037,905.0559620689398,904.9700252194833,907.5433000493648,929.8194347505198,926.6057648321137,933.1121963643225,938.1968574740749,943.0562282116142,955.2111213784384,959.3653707195062,961.1841856524057,956.766040658295,958.1808473251848,975.3984510106695,987.77317386595,984.8361698342037,987.2694528053158,975.1851424062914,989.3465683813188,986.0200998808665,992.6427520275723,991.7757002653525,998.2332600446772,998.2781192708541,1005.2530645134601,1020.0295123923975,1040.6716577319353,1045.5714979970116,1054.7011319771366,1071.4703407572003,1089.3744132196496,1089.8114434441823,1111.0002106638276,1117.2976219079346,1133.1061368493342,1134.103909670353,1154.731175081705,1168.3796034426462,1172.2018905868554,1187.659555545862,1200.2410353322673,1223.879535538217,1234.541693054363,1251.8613471166368,1225.8412459807557,1223.6843697208456,1226.750114746991,1272.8691205749449,1314.7041020999727,1338.6236708309852,1346.3907725829922,1332.9600502593935,1344.4674315499924,1351.6206298410664,1353.6929770665972,1352.8843266319725,1348.5097751367898,1359.9824725501646,1358.8377348498486,1365.851915378576,1371.8199836961762,1381.472186352364,1383.603944421374,1381.14791517894,1392.1614497164878,1408.6635304769447,1430.70306425519,1425.8716165052592,1427.5301935888615,1430.043523896794,1444.7344765277655,1458.219560352658,1448.490271671539,1443.2759437387685,1450.5783177843985,1477.4534123008234,1483.0372219564479,1474.7422775205932,1472.3717405682503,1476.6801913350769,1468.6636242189343,1469.6237757869128,1474.7110456134703,1505.6549541422453,1511.958810821613,1532.1444475193107,1527.1358783800679,1528.8293167270108,1529.1066679535797,1538.3339937929231,1546.86604904429,1551.4746895328476,1545.0533834870182,1549.382373980122,1537.3982508017757,1562.3518921346479,1579.2907488420958,1618.1144759600334,1599.4889460898341,1596.855377928506,1584.9958228905598
